시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
초등학교,경운초등학교,대구광역시 서구 평리로54길 16,대구광역시 서구 내당동 296,35.86087951,128.552788,대구광역시 서구청,서부경찰서,Y,,10,2019-09-24
초등학교,내서초등학교,대구광역시 서구 달구벌대로371길 35,대구광역시 서구 내당동 11-33,35.86381875,128.5667588,대구광역시 서구청,서부경찰서,Y,,9,2019-09-24
유치원,내서초등학교병설유치원,대구광역시 서구 달구벌대로371길 35,대구광역시 서구 내당동 11-33,35.86381875,128.5667588,대구광역시 서구청,서부경찰서,Y,,9,2019-09-24
초등학교,달서초등학교,대구광역시 서구 국채보상로34길 35,대구광역시 서구 중리동 65-2,35.8668447,128.5505173,대구광역시 서구청,서부경찰서,Y,,26,2019-09-24
유치원,달서초등학교병설유치원,대구광역시 서구 국채보상로34길 35,대구광역시 서구 중리동 65-2,35.8668447,128.5505173,대구광역시 서구청,서부경찰서,Y,,26,2019-09-24
초등학교,달성초등학교,대구광역시 서구 고성로 127,대구광역시 서구 원대동1가 12,35.88281761,128.5792117,대구광역시 서구청,서부경찰서,Y,,15,2019-09-24
유치원,달성초등학교병설유치원,대구광역시 서구 고성로 127,대구광역시 서구 원대동1가 12,35.88281761,128.5792117,대구광역시 서구청,서부경찰서,Y,,15,2019-09-24
초등학교,대성초등학교,대구광역시 서구 국채보상로 426,대구광역시 서구 비산동 169-1,35.87040526,128.577154,대구광역시 서구청,서부경찰서,Y,,35,2019-09-24
유치원,대성초등학교병설유치원,대구광역시 서구 국채보상로 426,대구광역시 서구 비산동 169-1,35.87040526,128.577154,대구광역시 서구청,서부경찰서,Y,,35,2019-09-24
초등학교,두류초등학교,대구광역시 서구 달구벌대로357길 22,대구광역시 서구 내당동 211-1,35.8616275,128.559932,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
초등학교,북비산초등학교,대구광역시 서구 통학로48길 7,대구광역시 서구 비산동 786-1,35.88154552,128.5645921,대구광역시 서구청,서부경찰서,Y,,14,2019-09-24
유치원,북비산초등학교병설유치원,대구광역시 서구 통학로48길 7,대구광역시 서구 비산동 786-1,35.88154552,128.5645921,대구광역시 서구청,서부경찰서,Y,,14,2019-09-24
초등학교,비봉초등학교,대구광역시 서구 달서로45길 30,대구광역시 서구 비산동 705-1,35.88276492,128.568631,대구광역시 서구청,서부경찰서,Y,,10,2019-09-24
유치원,비봉초등학교병설유치원,대구광역시 서구 달서로45길 30,대구광역시 서구 비산동 705-1,35.88276492,128.568631,대구광역시 서구청,서부경찰서,Y,,10,2019-09-24
초등학교,비산초등학교,대구광역시 서구 통학로 202,대구광역시 서구 평리동 662-1,35.87875905,128.5643247,대구광역시 서구청,서부경찰서,Y,,15,2019-09-24
초등학교,서대구초등학교,대구광역시 서구 서대구로63길 28-13,대구광역시 서구 비산동 1484,35.88944579,128.5577353,대구광역시 서구청,서부경찰서,Y,,20,2019-09-24
초등학교,서도초등학교,대구광역시 서구 평리로 395,대구광역시 서구 평리동 1111-1,35.86727227,128.5653521,대구광역시 서구청,서부경찰서,Y,,21,2019-09-24
유치원,서도초등학교병설유치원,대구광역시 서구 평리로 395,대구광역시 서구 평리동 1111-1,35.86727227,128.5653521,대구광역시 서구청,서부경찰서,Y,,21,2019-09-24
초등학교,서부초등학교,대구광역시 서구 달서로26길 25,대구광역시 서구 비산동 405-1,35.87387832,128.5737152,대구광역시 서구청,서부경찰서,Y,,13,2019-09-24
유치원,서부초등학교병설유치원,대구광역시 서구 달서로26길 25,대구광역시 서구 비산동 405-1,35.87387832,128.5737152,대구광역시 서구청,서부경찰서,Y,,13,2019-09-24
초등학교,서평초등학교,대구광역시 서구 서대구로45길 60,대구광역시 서구 평리동 574-6,35.878212,128.547905,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
유치원,서평초등학교병설유치원,대구광역시 서구 서대구로45길 60,대구광역시 서구 평리동 574-6,35.878212,128.547905,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
초등학교,이현초등학교,대구광역시 서구 국채보상로37길 35,대구광역시 서구 평리동 1500,35.87348589,128.5503987,대구광역시 서구청,서부경찰서,Y,,10,2019-09-24
유치원,이현초등학교병설유치원,대구광역시 서구 국채보상로37길 35,대구광역시 서구 평리동 1500,35.87348589,128.5503987,대구광역시 서구청,서부경찰서,Y,,10,2019-09-24
초등학교,인지초등학교,대구광역시 서구 서대구로66길 20,대구광역시 서구 비산동 1025-10,35.88618196,128.5672834,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
유치원,인지초등학교병설유치원,대구광역시 서구 서대구로66길 20,대구광역시 서구 비산동 1025-10,35.88618196,128.5672834,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
초등학교,중리초등학교,대구광역시 서구 국채보상로 135,대구광역시 서구 이현동 48-60,35.86942806,128.5447308,대구광역시 서구청,서부경찰서,Y,,35,2019-09-24
유치원,중리초등학교병설유치원,대구광역시 서구 국채보상로 135,대구광역시 서구 이현동 48-60,35.86942806,128.5447308,대구광역시 서구청,서부경찰서,Y,,35,2019-09-24
초등학교,평리초등학교,대구광역시 서구 국채보상로53길 6-5,대구광역시 서구 평리동 1070-37,35.87239611,128.561343,대구광역시 서구청,서부경찰서,Y,,15,2019-09-24
유치원,평리초등학교병설유치원,대구광역시 서구 국채보상로53길 6-5,대구광역시 서구 평리동 1070-37,35.87239611,128.561343,대구광역시 서구청,서부경찰서,Y,,15,2019-09-24
유치원,달서유치원,대구광역시 서구 국채보상로 342,대구광역시 서구 비산동 338-24,35.871521,128.568165,대구광역시 서구청,서부경찰서,Y,,35,2019-09-24
유치원,상지유치원,대구광역시 서구 달서로 33,대구광역시 서구 내당동 940-1,35.86586634,128.5703329,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
유치원,성심유치원,대구광역시 서구 북비산로67길 31,대구광역시 서구 비산동 677,35.88339277,128.5708118,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
유치원,세화유치원,대구광역시 서구 서대구로5길 56,대구광역시 서구 내당동 308-14,35.86000712,128.5504904,대구광역시 서구청,서부경찰서,Y,,12,2019-09-24
유치원,신익유치원,대구광역시 서구 국채보상로81길 40,대구광역시 서구 비산동 125-1,35.8757971,128.5753861,대구광역시 서구청,서부경찰서,Y,,9,2019-09-24
유치원,에덴유치원,대구광역시 서구 큰장로13길 8,대구광역시 서구 내당동 1007,35.8669759,128.5742659,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
유치원,평리유치원,대구광역시 서구 국채보상로38길 19,대구광역시 서구 평리동 1423-5,35.86804519,128.5527372,대구광역시 서구청,서부경찰서,Y,,10,2019-09-24
유치원,평산유치원,대구광역시 서구 문화로63길 22,대구광역시 서구 비산동 485-2,35.877823,128.5685641,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
유치원,동양유치원,대구광역시 서구 평리로78길 8-12,대구광역시 서구 내당동 10-3,35.8654976,128.5651622,대구광역시 서구청,서부경찰서,Y,,7,2019-09-24
어린이집,궁전어린이집,대구광역시 서구 국채보상로61길 24,대구광역시 서구 평리동 1048-29,35.87426113,128.564552,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
어린이집,글나라어린이집,대구광역시 서구 국채보상로46길 31-27,대구광역시 서구 평리동 1344-15,35.868078,128.557647,대구광역시 서구청,서부경찰서,Y,,11,2019-09-24
어린이집,대구근로복지공단어린이집,대구광역시 서구 서대구로17길 28,대구광역시 서구 중리동 81-3,35.865136,128.552628,대구광역시 서구청,서부경찰서,Y,,10,2019-09-24
어린이집,동그라미어린이집,대구광역시 서구 북비산로 260,대구광역시 서구 평리동 669-19,35.87893412,128.561676,대구광역시 서구청,서부경찰서,Y,,9,2019-09-24
어린이집,동양어린이집,대구광역시 서구 통학로13길 6,대구광역시 서구 평리동 1198-13,35.866121,128.562147,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
어린이집,명문어린이집,대구광역시 서구 문화로 148,대구광역시 서구 평리동 1483-5,35.874245,128.5488201,대구광역시 서구청,서부경찰서,Y,,20,2019-09-24
어린이집,비산예지어린이집,대구광역시 서구 국채보상로72길 19,대구광역시 서구 비산동 317-3,35.8703826,128.5701545,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
어린이집,서대구공단어린이집,대구광역시 서구 평리로35길 10,대구광역시 서구 중리동 1136-92,35.860846,128.5435966,대구광역시 서구청,서부경찰서,Y,,12,2019-09-24
어린이집,성산어린이집,대구광역시 서구 옥산로6길 9,대구광역시?서구?원대동3가 1120-1,35.885754,128.578864,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
어린이집,아이성어린이집,대구광역시 서구 국채보상로83길 49,대구광역시 서구 비산동 128-1,35.875656,128.576145,대구광역시 서구청,서부경찰서,Y,,6,2019-09-24
어린이집,영재어린이집,대구광역시 서구 평리로 146,대구광역시 서구 중리동 701-3,35.85854025,128.5403882,대구광역시 서구청,서부경찰서,Y,,24,2019-09-24
어린이집,수화어린이집,대구광역시 서구 북비산로 389-1,대구광역시 서구 비산동 4-5,35.878942,128.5758842,대구광역시 서구청,서부경찰서,Y,,30,2019-09-24
어린이집,창의나라어린이집,대구광역시 서구 문화로51길 9,대구광역시 서구 평리동 945-8,35.8766374,128.5606027,대구광역시 서구청,서부경찰서,Y,,8,2019-09-24
어린이집,파란나라어린이집,대구광역시 서구 통학로 138,대구광역시 서구 평리동 1054-1,35.8725367,128.563097,대구광역시 서구청,서부경찰서,Y,,15,2019-09-24
어린이집,행복이가득한어린이집,대구광역시 서구 달서천로53길 18,대구광역시 서구 비산동 928-17,35.885643,128.5622608,대구광역시 서구청,서부경찰서,Y,,15,2019-09-24
어린이집,다인어린이집,대구광역시 서구 달서로7길 9,대구광역시 서구 내당동 901-28,35.8649326,128.5700955,대구광역시 서구청,서부경찰서,Y,,30,2019-09-24
어린이집,e-어린이집,대구광역시 서구 통학로20길14-1,대구광역시 서구 평리동 1174-13,35.86903956,128.565806,대구광역시 서구청,서부경찰서,Y,,12,2019-09-24
유치원,수성유치원,대구광역시 수성구 신천동로96길 45(수성동4가),대구광역시 수성구 수성동4가 1123-7,35.8647793231,128.6161397961,대구광역시 수성구,수성경찰서,N,,,2019-12-27
유치원,자연누리유치원,대구광역시 수성구 노변로 101,대구광역시 수성구 노변동 14-3,35.8405020005,128.7005282611,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,황금유치원,대구광역시 수성구 청호로 300,대구광역시 수성구 황금동 9,35.8447454752,128.6416363926,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,아이숲유치원,대구광역시 수성구 달구벌대로522길 166,대구광역시 수성구 만촌동 1088-7,35.851383,128.6441543403,대구광역시 수성구,수성경찰서,N,,,2019-12-27
어린이집,DGB어린이집,대구광역시 수성구 달구벌대로 2271-5(수성동4가),대구광역시 수성구 수성동4가 1227-11,35.860973,128.6108858522,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,계성어린이집,대구광역시 수성구 범어로 157(범어동),대구광역시 수성구 범어동 144-7,35.863437,128.635247,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,고운어린이집,대구광역시 수성구 노변공원로7길 6-24(노변동),대구광역시 수성구 노변동 337,35.8355410912,128.6983108806,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,금강어린이집,대구광역시 수성구 수성로75길 24(수성동1가),대구광역시 수성구 수성동1가 242,35.857311,128.612566,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,꿈나무어린이집,대구광역시 수성구 들안로2안길 27-15(두산동),대구광역시 수성구 두산동 159-1,35.832741,128.6192883837,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,덕일어린이집,대구광역시 수성구 청호로92길 26(범어동),대구광역시 수성구 범어동 64-135,35.855408,128.643261,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,리오바어린이집,대구광역시 수성구 달구벌대로528길 15(만촌동),대구광역시 수성구 만촌동 산395,35.8543706547,128.6468292559,대구광역시 수성구,수성경찰서,N,,,2019-12-27
어린이집,만촌어린이집,대구광역시 수성구 만촌로14길 11-2(만촌동),대구광역시 수성구 만촌동 971-23,35.865971,128.644057,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,멘토르어린이집,대구광역시 수성구 달구벌대로652길 16(신매동),대구광역시 수성구 신매동 149-4,35.836605,128.7112816972,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,모란어린이집,대구광역시 수성구 지산로3길 115(두산동),대구광역시 수성구 두산동 742-2,35.8249779926,128.626288,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,별하나어린이집,대구광역시 수성구 파동로51길 74(파동),대구광역시 수성구 파동 13-5,35.822682458,128.608831,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,삼덕어린이집,대구광역시 수성구 범어천로 61(범어동),대구광역시 수성구 범어동 805-27,35.852364,128.623394,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,상동어린이집,대구광역시 수성구 수성로32길 139(상동),대구광역시 수성구 상동 63-5,35.835277,128.612646,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,수성어린이집,대구광역시 수성구 명덕로76길 80-1(수성동1가),대구광역시 수성구 수성동1가 569,35.851047,128.611237,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,시지어린이집,대구광역시 수성구 고산로 160-15(매호동),대구광역시 수성구 매호동 969-1,35.844783079,128.707746,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,예지원어린이집,대구광역시 수성구 상화로 58(상동),대구광역시 수성구 상동 314-4,35.834646,128.613378,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,은성어린이집,대구광역시 수성구 교학로7길 16(만촌동),대구광역시 수성구 만촌동 870-17,35.851664,128.6529707841,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,전원어린이집,대구광역시 수성구 유니버시아드로68길 16(욱수동),대구광역시 수성구 욱수동 103,35.8278786449,128.706676,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,제일어린이집,대구광역시 수성구 용학로30길 82(지산동),대구광역시 수성구 지산동 1192-6,35.8213850684,128.6293956795,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,중동어린이집,대구광역시 수성구 희망로 121(중동),대구광역시 수성구 중동 316,35.8476209705,128.612134,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,지산어린이집,대구광역시 수성구 지산로14길 29(지산동),대구광역시 수성구 지산동 690,35.827079,128.635668,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,파동어린이집,대구광역시 수성구 파동로38길 45-3,대구광역시 수성구 파동 110-141,35.8190616572,128.6145928269,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,파란나라어린이집,대구광역시 수성구 청수로3길 61-15(중동),대구광역시 수성구 중동 486-2,35.844141,128.6098898543,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,향뜰어린이집,대구광역시 수성구 천을로 125(매호동),대구광역시 수성구 매호동 1324-2,35.844194,128.7042807802,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,화니어린이집,대구광역시 수성구 동대구로7길 14-14(두산동),대구광역시 수성구 두산동 120-4,35.834238,128.622789,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,궁전유치원,대구광역시 수성구 범어로12길 6(범어동),대구광역시 수성구 범어동 271-87,35.854309,128.636535,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,녹원유치원,"대구광역시 수성구 무학로 187(지산동, 녹원맨션)",대구광역시 수성구 지산동 761-8,35.8308549598,128.6288146883,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,단비유치원,"대구광역시 수성구 신매로 51(신매동, 시지천마타운)",대구광역시 수성구 신매동 582,35.834472361,128.7060699255,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,동도초교병설,대구광역시 수성구 동대구로57길 8,대구광역시 수성구 범어동 784-2,35.8570926987,128.624027,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,동산초교병설,대구광역시 수성구 동대구로42길 29,대구광역시 수성구 범어동 678-3,35.8491401822,128.6280729295,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,동신유치원,대구광역시 수성구 교학로4길 39(만촌동),대구광역시 수성구 만촌동 856-4,35.854779,128.6507608419,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,동원초교병설,대구광역시 수성구 국채보상로 1000,대구광역시 수성구 만촌동 934,35.8648683803,128.6398859725,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,동천초교병설,대구광역시 수성구 상록로16길 20,대구광역시 수성구 범어동 9,35.865845443,128.6252837996,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,리리유치원,대구광역시 수성구 신천동로34길 19(중동),대구광역시 수성구 중동 609-1,35.8404037841,128.608955,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,마리아유치원,대구광역시 수성구 범어천로 90(범어동),대구광역시 수성구 범어동 782-2,35.8557929198,128.623373855,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,매동초교병설,대구광역시 수성구 천을로 31길 16,대구광역시 수성구 매호동 1008-1,35.8452124847,128.7092085943,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,무열대유치원,대구광역시 수성구 무열로 56(만촌동),대구광역시 수성구 만촌동 599-1,35.863181,128.6517888421,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,무지개유치원,대구광역시 수성구 천을로 16(시지동),대구광역시 수성구 시지동 155-3,35.844469,128.692702,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,범어초교병설,대구광역시 수성구 달구벌대로489길 55,대구광역시 수성구 범어동 154,35.8606794772,128.6327723835,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,복명초교병설,대구광역시 수성구 범안로20길 8,대구광역시 수성구 범물동 1293,35.8176277227,128.6472117118,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,비안네유치원,대구광역시 수성구 달구벌대로650길 81(욱수동),대구광역시 수성구 욱수동 230-1,35.831299,128.708749,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,사월초교병설,대구광역시 수성구 달구벌대로656길 46,대구광역시 수성구 신매동 57,35.8340526555,128.7150422929,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,성동초교병설,대구광역시 수성구 청수로45길 27,대구광역시 수성구 황금동 373,35.8409042971,128.632218,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,소암유치원,대구광역시 수성구 청솔로 119,대구광역시 수성구 수성동3가 36-1,35.8573905249,128.6209135521,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,솔라유치원(수성세발자전거),대구광역시 수성구 용학로40길 57(지산동),대구광역시 수성구 지산동 1201-5,35.8185386695,128.6324930144,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,시지초교병설,대구광역시 수성구 달구벌대로631길 17,대구광역시 수성구 매호동 1332-1,35.8437840268,128.7031925823,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,시지하늘유치원,대구광역시 수성구 노변공원로3길 10(노변동),대구광역시 수성구 노변동 12-5,35.840338,128.699972,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,신세계유치원,대구광역시 수성구 신천동로62길 17(수성동1가),대구광역시 수성구 수성동1가 640-3,35.852548,128.6099755093,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,아인슈타인유치원,"대구광역시 수성구 수성로 412(수성동4가, 수성보성타운)",대구광역시 수성구 수성동4가 1090-6,35.8620115844,128.6144894718,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,예나유치원,"대구광역시 수성구 욱수천로 133(사월동, 시지2차사월보성타운)",대구광역시 수성구 사월동 464,35.840293,128.7162017438,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,예쁜유치원,"대구광역시 수성구 용학로 272(범물동, 범물창신태성한라맨션)",대구광역시 수성구 범물동 1336,35.8204994655,128.6393842982,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,전원유치원,"대구광역시 수성구 시지로 45(시지동, 청구전원아파트)",대구광역시 수성구 시지동 349,35.84026789,128.6961805252,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,중앙초교병설,대구광역시 수성구 만촌로 125,대구광역시 수성구 만촌동 1425,35.8700129331,128.6403507079,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,천사유치원,"대구광역시 수성구 신매로 91(신매동, 시지삼주한라협화타운)",대구광역시 수성구 신매동 570,35.8374911549,128.7069579396,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,청림초교병실,대구광역시 수성구 고산로 51,대구광역시 수성구 노변동 272,35.8356351837,128.7033769036,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,한국예술유치원(구.호돌이),대구광역시 수성구 용학로34길 8(지산동),대구광역시 수성구 지산동 1186-3,35.822092,128.6270903435,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,금강유치원,대구광역시 수성구 동대구로50길 108(범어동),대구광역시 수성구 범어동 636-1,35.8493835522,128.628768,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,금별유치원,대구광역시 수성구 지범로40길 11(범물동),대구광역시 수성구 범물동 1328,35.8184909364,128.6426091429,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,경동초등학교,대구광역시 수성구 청호로76길 12(범어동),대구광역시 수성구 범어동 89,35.8522052607,128.6393815998,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,고산초등학교,대구광역시 수성구 달구벌대로 3067(시지동),대구광역시 수성구 시지동 161-1,35.8439547383,128.693198,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,노변초등학교,대구광역시 수성구 노변공원로 52(시지동),대구광역시 수성구 시지동 497,35.837745909,128.697627478,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,대청초등학교,대구광역시 수성구 교학로12길 42(만촌동),대구광역시 수성구 만촌동 873,35.8509077391,128.6501667861,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,동도초등학교,대구광역시 수성구 동대구로57길 8(범어동),대구광역시 수성구 범어동 784-2,35.8570926987,128.624038,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,동문초등학교,대구광역시 수성구 효행로2길 111(만촌동),대구광역시 수성구 만촌동 262,35.874856,128.6524256544,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,동문초등병설,대구광역시 수성구 효행로2길 111(만촌동),대구광역시 수성구 만촌동 262,35.874856,128.6524256544,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,동산초등학교,대구광역시 수성구 동대구로42길 29(범어동),대구광역시 수성구 범어동 678-3,35.849159,128.6280729295,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,동성초등학교,대구광역시 수성구 수성로 311(수성동1가),대구광역시 수성구 수성동1가 282,35.8534457625,128.6127129467,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,동원초등학교,대구광역시 수성구 국채보상로 1000(만촌동),대구광역시 수성구 만촌동 934,35.8648683803,128.6398859725,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,동일초등학교,대구광역시 수성구 들안로 311(수성동2가),대구광역시 수성구 수성동2가 17-1,35.8581009045,128.6168809197,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,동천초등학교,대구광역시 수성구 상록로16길 20(범어동),대구광역시 수성구 범어동 9,35.865845443,128.6252837996,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,두산초등학교,대구광역시 수성구 동대구로6길 31(지산동),대구광역시 수성구 지산동 1043,35.8325968529,128.6260881781,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,만촌초등학교,대구광역시 수성구 국채보상로214길 33(만촌동),대구광역시 수성구 만촌동 980,35.8666904417,128.6479211335,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,매동초등학교,대구광역시 수성구 천을로31길 16(매호동),대구광역시 수성구 매호동 1010,35.8452124847,128.709212,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,매호초등학교,대구광역시 수성구 달구벌대로647길 30(매호동),대구광역시 수성구 매호동 611-1,35.841593,128.7121172767,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,범물초등학교,대구광역시 수성구 지범로41길 33(범물동),대구광역시 수성구 범물동 1279-1,35.821484423,128.6448571951,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,범어초등학교,대구광역시 수성구 달구벌대로489길 55(범어동),대구광역시 수성구 범어동 154,35.860662,128.6327723835,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,범일초등학교,대구광역시 수성구 범안로4길 22(범물동),대구광역시 수성구 범물동 1364,35.8163149162,128.6388291375,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,복명초등학교,대구광역시 수성구 범안로20길 8(범물동),대구광역시 수성구 범물동 1293,35.817658,128.647227,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,사월초등학교,대구광역시 수성구 달구벌대로656길 46(신매동),대구광역시 수성구 신매동 57-1,35.8340526555,128.7150422929,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,성동초등학교,대구광역시 수성구 청수로45길 27(황금동),대구광역시 수성구 황금동 373,35.8409042971,128.6322828099,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,수성초등학교,대구광역시 수성구 상화로5길 40(상동),대구광역시 수성구 상동 89-2,35.836837,128.6101590305,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,수성초등병설,대구광역시 수성구 상화로5길 40(상동),대구광역시 수성구 상동 89-2,35.836837,128.6101590305,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,시지초등학교,대구광역시 수성구 달구벌대로631길 17(매호동),대구광역시 수성구 매호동 1332-1,35.843725,128.7031925823,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,신매초등학교,대구광역시 수성구 달구벌대로650길 26(신매동),대구광역시 수성구 신매동 583,35.8363451697,128.709212,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,용지초등학교,대구광역시 수성구 지산로 12(지산동),대구광역시 수성구 지산동 1272,35.822008,128.632722,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,욱수초등학교,대구광역시 수성구 신매로 20(신매동),대구광역시 수성구 신매동 602,35.8313781608,128.7076989614,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,중앙초등학교,대구광역시 수성구 만촌로 125(만촌동),대구광역시 수성구 만촌동 1425,35.8700129331,128.6403507079,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,지봉초등학교,대구광역시 수성구 지범로31길 45(지산동),대구광역시 수성구 지산동 1296,35.8254651935,128.6408054047,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,지산초등학교,대구광역시 수성구 지범로17길 3-14(지산동),대구광역시 수성구 지산동 1149,35.8269580694,128.6301691131,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,청림초등학교,대구광역시 수성구 고산로 51(노변동),대구광역시 수성구 노변동 367-2,35.8356351837,128.7033769036,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
